CountryCode,SeriesCode,TimeCode,DESCRIPTION
MDG,BX.KLT.DINV.CD.DT,YR1988,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDG,BX.KLT.DINV.CD.DT,YR2006,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDG,BX.KLT.DINV.CD.DT,YR2007,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDG,BX.KLT.DINV.CD.DT,YR2008,Country data.
MDG,BX.KLT.DINV.CD.DT,YR2009,Country data.
MDG,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
MDG,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI.  
MDV,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1977,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1978,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1979,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1980,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1981,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1982,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1983,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1984,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR1985,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MDV,BX.KLT.DINV.CD.DT,YR2009,Country data.
MEX,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1977,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,BX.KLT.DINV.CD.DT,YR1978,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MEX,DT.DOD.DECT.CD,YR2009,Adjustments in the stock of debt in 2009 are mainly due to repurchased of $23 billions. PIDIREGAS bonds in 2007 and 2008 were not accounted by the Government until 2009.
MEX,DT.DOD.DPPG.CD,YR1995,The increase in 1995 in long-term debt includes the stock transfer of the “Tesobonos.”
MKD,BX.KLT.DINV.CD.DT,YR1994,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MKD,BX.KLT.DINV.CD.DT,YR1995,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MKD,DT.DOD.DECT.CD,YR1993,Debt outstanding as of end-1993 reflects only loans used directly by Macedonian beneficiaries.
MLI,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MLI,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MLI,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MLI,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MLI,BX.KLT.DINV.CD.DT,YR1979,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MLI,BX.KLT.DINV.CD.DT,YR2009,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MLI,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
MLI,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI.  
MLI,DT.DOD.PVLX.CD,YR2011,Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
MMR,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1977,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1980,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1983,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1984,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1986,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR1987,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR2007,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR2008,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MMR,BX.KLT.DINV.CD.DT,YR2009,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MNE,BX.KLT.DINV.CD.DT,YR2007,Country data.
MNE,BX.KLT.DINV.CD.DT,YR2008,Country data.
MNE,BX.KLT.DINV.CD.DT,YR2009,Country data.
MNE,BX.PEF.TOTL.CD.DT,YR2007,Country data.
MNE,BX.PEF.TOTL.CD.DT,YR2008,Country data.
MNE,BX.PEF.TOTL.CD.DT,YR2009,Country data.
MNG,BX.KLT.DINV.CD.DT,YR1986,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MNG,BX.KLT.DINV.CD.DT,YR1991,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MNG,BX.KLT.DINV.CD.DT,YR2007,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MNG,BX.KLT.DINV.CD.DT,YR2008,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MNG,BX.KLT.DINV.CD.DT,YR2009,Country data.
MOZ,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1977,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1978,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1979,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1980,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1981,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1982,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1983,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1984,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,BX.KLT.DINV.CD.DT,YR1985,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MOZ,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
MOZ,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI.  
MOZ,DT.DOD.PVLX.CD,YR2011,Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
MRT,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1996,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1997,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR1999,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2000,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2001,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2002,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2003,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2004,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2005,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2006,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2007,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2008,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,BX.KLT.DINV.CD.DT,YR2009,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MRT,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
MRT,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI.  
MRT,DT.DOD.PVLX.CD,YR2011,Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
MUS,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MUS,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MUS,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MUS,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MUS,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MUS,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1982,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1984,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1986,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1988,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1989,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1990,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1991,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1992,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR1993,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2003,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2004,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2005,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2006,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2007,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2008,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,BX.KLT.DINV.CD.DT,YR2009,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MWI,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
MWI,DT.DFR.DPPG.CD,YR2007,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DFR.DPPG.CD,YR2008,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DFR.DPPG.CD,YR2009,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI and Paris Club debt restructuring agreement.
MWI,DT.DOD.DECT.CD,YR2007,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DOD.DECT.CD,YR2008,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DOD.DECT.CD,YR2009,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DOD.DECT.CD,YR2010,Data include the effects of Enhanced HIPC Initiative.  
MWI,DT.DOD.PVLX.CD,YR2011,Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
MYS,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MYS,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MYS,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MYS,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
MYS,BX.KLT.DINV.CD.DT,YR2009,Country data.
NER,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NER,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NER,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NER,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NER,BX.KLT.DINV.CD.DT,YR2008,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NER,BX.KLT.DINV.CD.DT,YR2009,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NER,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
NER,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI.  
NER,DT.DOD.PVLX.CD,YR2011,Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
NGA,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NGA,DT.DOD.DECT.CD,YR1992,Data for 1992 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR1993,Data for 1993 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR1994,Data for 1994 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR1995,Data for 1995 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR1996,Data for 1996 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR1997,Data for 1997 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR1998,Data for 1998 are World Bank staff estimates.
NGA,DT.DOD.DECT.CD,YR2005,Data include the effects of Paris Club debt restructuring agreement.
NIC,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1980,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1981,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1982,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1984,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1985,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1986,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1987,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1988,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1989,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1990,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,BX.KLT.DINV.CD.DT,YR1991,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NIC,DT.DFR.DPPG.CD,YR2006,Data include the effects of MDRI.  
NIC,DT.DOD.DECT.CD,YR2006,Data include the effects of MDRI.  
NIC,DT.DOD.PVLX.CD,YR2011,Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
NPL,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1977,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1978,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1979,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1980,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1981,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1982,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1983,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1984,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1985,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1986,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1987,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1988,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1989,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1990,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1991,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR1999,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR2000,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
NPL,BX.KLT.DINV.CD.DT,YR2001,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PAK,BX.KLT.DINV.CD.DT,YR2009,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,BX.KLT.DINV.CD.DT,YR1976,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PER,DT.AMT.BLAT.CD,YR2007,Data include prepayments to Paris Club creditors.
PER,DT.AMT.DLXF.CD,YR2007,Data for 2007 include bond prepayments and prepayments to Paris Club creditors.
PER,DT.AMT.PBND.CD,YR2007,Data include Bond prepayments.
PER,DT.DOD.DECT.CD,YR2007,Data include Bond prepayment and prepayment to Paris Club creditors.
PER,DT.INT.BLAT.CD,YR2007,Data include prepayments to Paris Club creditors.
PER,DT.INT.PBND.CD,YR2007,Data include Bond prepayments.
PER,DT.TDS.BLAT.CD,YR2007,Data include prepayments to Paris Club creditors.
PER,DT.TDS.PBND.CD,YR2007,Data include Bond prepayments.
PHL,BX.KLT.DINV.CD.DT,YR1970,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PHL,BX.KLT.DINV.CD.DT,YR1971,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PHL,BX.KLT.DINV.CD.DT,YR1972,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PHL,BX.KLT.DINV.CD.DT,YR1973,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PHL,BX.KLT.DINV.CD.DT,YR1974,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
PHL,BX.KLT.DINV.CD.DT,YR1975,"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
